"id","title","description","categoryId","channelId","uploadDate","length","youtubeId","createdAt","updatedAt"
"41fb64d2-99bc-4441-b403-9eb30bf8c13f","Vídeos Para Perros ~ Vídeos encantadores para que los perros los vean en la televisión ⭐ 8 HORAS ⭐","Vídeos Para Perros ~ Vídeos encantadores para que los perros los vean en la televisión ⭐ 8 HORAS ⭐

Video Producido por Paul Dinning","cae15fab-9c33-40ea-a3a9-c9f9a90a760c","5b72a08c-69e4-4036-9a0f-818cc8336cec","2023-08-16",28823,"uTF7-RvgiSg",1735264611874,1735264611874
"4e54007a-cac5-428e-9481-adfdd56f559d","Cat TV for Cats to Watch 😺 Cute Birds, Chipmunks, Squirrels, Doves and Ducks 🐦🐿️ 8 Hours(4K HDR)","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds and squirrels in the video:
Black-capped Chickadee, Chestnut-backed Chickadee, Dark-eyed Junco, Song Sparrow, Spotted Towhee, Red-winged Blackbird, Rock Pigeon, Mallard, Wood Duck, Douglas Squirrel, Chipmunk, and more.

Every cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2023-08-16",28850,"9xgQK0INfzs",1735264624141,1735264624141
"6515d2bb-af59-4bbe-9252-8c954379902e","74min of Nature Escape with Forest Bird Sounds and Eurasian Red Squirrels (4K HDR)","74min of Nature Escape with Forest Bird Sounds and Eurasian Red Squirrels (4K HDR)

🌟 Key Features:

High-quality audio capturing the pure essence of forest bird sounds.
Up-close footage of adorable red squirrels
Perfect background for relaxation, meditation, study, or sleep.
Serene bird songs and calls
Ambient nature soundscape

🎧 Put on your headphones or turn up the volume, close your eyes, and let the soothing sounds of nature envelop you. 

🌿🕊️ Experience the soothing embrace of the forest: press play now! 🕊️🌿

#ForestBirdSounds #squirrels #NatureAmbience #Relaxation #squirrelwatching #Meditation #NatureSounds

Video and audio produced by Red Squirrel Studios","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-08-15",4451,"wTQicATr5qs",1735264871779,1735264871779
"9e6e4a01-0590-4100-8b3c-9f7e4b006024","Cat TV for Cats to Watch 😺 Birds Bathing Eating and squabble on food in blooming garden 8 Hours 4k","Cat TV Birds bathing eating and squabble on food in blooming garden with actual on the the spot voices - Finches, Doves, Quail, Parrots and many more for Cats to Enjoy is a captivating and soothing video experience designed to engage and entertain your feline companion. With a mesmerizing display of vibrant bird species including finches, doves, quail, and parrots, this 8-hour video, presented in stunning 4kUHD quality, is tailor-made to captivate your cat's attention. The lifelike movements, realistic sounds, and vibrant colors of these avian creatures create a window into the natural world, offering hours of visual and auditory stimulation that can help alleviate boredom and provide mental enrichment for your beloved cat. Whether your cat is a curious observer or a playful pouncer, ""Cat TV Birds"" offers a delightful sensory journey that can provide relaxation and enjoyment for both you and your feline friend.
Birds in the video:
House Finch, diamond dove, jungle babbler, Song Sparrow, white finches, Quail ,Budgerigar, African lovebirds,
Note: All videos are filmed ourself , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Paul Birder Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#cattvbirds 
#birdsforcatstowatch 
#videoforcats","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2023-08-11",28808,"hcI8WuGMATg",1735264859020,1735264859020
"bc45a8ca-23c9-4faa-97a9-0f2b0d799592","Squirrel and Bird Watching: 10 hours Nature Fun for Cats & Dogs & Humans Alike  (4K HDR)","Relaxing nature videos for lonely cats, dogs and all nature lovers. 10 hours of beautiful birds and red squirrels in stunning 4K HDR (High Dynamic Range). This video also features baby red squirrels and woodpecker younglings. This is your 1-click-away nature window to keep your pet busy and entertained with wild animals and nature sound.  Perfect for background TV, study or meditation (no ad interruptions) Listening to nature sounds is a wonderful way to reconnect with nature and shift your focus away from the clutter and chaos that is often part of our daily lives. Also, squirrels and birds are just so fun to watch😃 


Welcome to a world inhabited by:

Eurasian Red Squirrel (Sciurus Vulgaris) 
Great Spotted Woodpecker (Dendrocopos Major) 
Great Tit (Parus Major) 
Eurasian Blue Tit (Cyanistes Caeruleus) 
Eurasian Siskin (Carduelis Spinus)
Common Blackbird (Turdus Merula)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)
Bullfinch (Pyrrhula pyrrhula)

🌟 Key Features:

10 hours of uninterrupted nature footage
Crystal-clear 4K resolution for stunning detail
High Dynamic Range (HDR) for lifelike colors and contrasts
Delightful variety of squirrels and birds
Relaxing and engaging background sounds of nature

Treat your pets to the gift of nature's wonders and ensure they have a paw-sitively delightful time! Hit the play button and let the excitement begin. Don't forget to capture their adorable reactions – you might just witness some tail-wagging or purr-fectly precious moments!

Bonus Tip:

For the best HDR experience, watch this videos on a compatible HDR-enabled device and in a dark or dimly lit room.


All original and authentic content. Recorded in my backyard, Finland. One camera angle, no changing scenes, just like a real window ;)

Please enjoy!



#PetEntertainment #NatureForPets #4KHDR #RelaxingPets","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-08-10",36001,"jAxaYH_c17g",1735264871781,1735264871781
"de07a9e6-0e48-4969-a618-1d95661f8f1f","Cat TV for Cats to Watch 😺🛁 Birds Bathing and Eating in a Blooming Garden 🐦 8 Hours(4K HDR)","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds in the video:
House Finch, Dark-eyed Junco, Black-capped Chickadee, Song Sparrow, Golden-crowned Sparrow, White-crowned Sparrow, and more.

Every cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2023-08-09",28840,"R951vrtD26Q",1735264624142,1735264624142
"40f670f5-8ff6-44f6-a882-645a6d54d061","74min of Nature Escape with Forest Bird Sounds and Adorable Little Birds (4K HDR)","74min of Nature Escape with Forest Bird Sounds and Adorable Little Birds (4K HDR)

🌟 Key Features:

High-quality audio capturing the pure essence of forest bird sounds.
Up-close footage of adorable little birds
Perfect background for relaxation, meditation, study, or sleep.
Serene bird songs and calls
Ambient nature soundscape

🎧 Put on your headphones or turn up the volume, close your eyes, and let the soothing sounds of nature envelop you. 

🌿🕊️ Experience the soothing embrace of the forest: press play now! 🕊️🌿

#ForestBirdSounds #LittleBirds #NatureAmbience #Relaxation #Birdwatching #Meditation #NatureSounds

Video and audio produced in FINLAND by Red Squirrel Studios","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-08-08",4480,"91AcVUR0O8I",1735264871784,1735264871784
"dc3f8db9-e9c8-4036-93f4-6a9672bf3411","Uninterrupted 8 hour CAT GAMES, Mouse Hide & Seek and play on sand for Cats to Watch 4k UHD","8 hours hide & seek with sand garbing gerbil mouse video for cats to watch with bird sounds. Cats are natural hunters and explorers, and it's crucial to provide them with plenty of mental and physical stimulation. If you've ever witnessed the sheer joy and excitement that fills a cat's eyes when they spot a mouse, then you know just how captivating this natural instinct can be.
Please subscribe to our channel, thanks!
Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound.
Every cat deserves Paul Birder Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
#cattvmouse 
#mouseforcats
#4kcattv","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2023-08-04",28811,"xe36Q-kywhA",1735264859024,1735264859024
"270fca41-fa05-4285-bbec-40ea812939da","Hang Out with Summer Squirrels & Birds: 10 hours Nature Fun for Cats & Dogs & Humans Alike  (4K HDR)","Relaxing nature videos for lonely cats, dogs and all nature lovers. 10 hours of beautiful birds and red squirrels in stunning 4K HDR. This video also features baby red squirrels and woodpecker younglings. This is your 1-click-away nature window to keep your pet busy and entertained with wild animals and nature sound.  Perfect for background TV, study or meditation (no ad interruptions) Listening to nature sounds is a wonderful way to reconnect with nature and shift your focus away from the clutter and chaos that is often part of our daily lives. Also, squirrels and birds are just so fun to watch😃 

Please enjoy!

WILDLIFE IN THIS VIDEO:
Eurasian Red Squirrel (Sciurus Vulgaris) 
Great Spotted Woodpecker (Dendrocopos Major) 
Great Tit (Parus Major) 
Eurasian Blue Tit (Cyanistes Caeruleus) 
Eurasian Siskin (Carduelis Spinus)
Common Blackbird (Turdus Merula)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)

All original content. Recorded and edited by Red Squirrel Studios","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-08-04",36001,"tIldcR2c5xI",1735264871786,1735264871786
"b86943a1-e5a2-4770-9259-5d31b6434607","Cat TV for Cats to Watch 😺 Squirrels and Birds Enjoy the Adirondack Chair 🐦🐿 8 Hours 4K HDR 60FPS","A perfect summer day! 8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds and squirrels in the video:
Clarks Nutcracker, Chipmunk, and more.

Every cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2023-08-02",28830,"6gvtwZPjFzA",1735264624144,1735264624144
"e4c42330-0b89-4699-97fb-98e5fa76719e","49min Break from Clutter & Chaos with Soothing Bird Sounds🕊️ Little Birds for Cats to Watch😸 4K HDR","49min Relaxing Break with Soothing Bird Sounds🕊️ Little Birds for Cats to Watch 😸 4K HDR

Please enjoy!

WILDLIFE IN THIS VIDEO:
Great Spotted Woodpecker (Dendrocopos Major) 
Great Tit (Parus Major) 
Eurasian Blue Tit (Cyanistes Caeruleus) 
Greenfinch (Chloris Chloris) 
Eurasian Bullfinch (Pyrrhula pyrrhula)
Eurasian Siskin (Carduelis Spinus)
Chaffinch (Fringilla Coelebs)



All original content. Recorded and edited by Red Squirrel Studios","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-08-01",2956,"2taAnzeUXcs",1735264871790,1735264871790
"418f67e6-6a1e-4d59-9985-268e1f91d56f","Cat TV For Cats To Watch, Cute Birds, Chipmunk and Squirrels squabble over food (4k UHD 8 Hours)","Indulge your favorite feline of cute birds chipmunks and squirrels squabble over the food in backyard to mesmerizing "" 8 hourCat TV For Cats To Watch"" experience, where adorable birds and squirrels come together for a delightful nuts , fruit juice and  Peanut Picnic Party On Wood! This captivating 8-hour Cat TV compilation in stunning 4k resolution is a feast for your cat's senses.

Watch in awe as cute birds flutter around, their colorful plumage captivating your kitty's attention. Meanwhile, playful squirrels join the party, showcasing their acrobatic skills, all while enjoying a scrumptious peanut picnic on a wooden wonderland in backyard,
Note: All videos are filmed ourself , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Paul Birder Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
#cattv 
#tvforcats 
#4kcattv","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2023-07-28",28818,"ojl8BiFDDQo",1735264859027,1735264859027
"682d020c-4355-4d90-bf19-c87cbc5ad85c","Cat TV for Cats to Watch😽 Summer Squirrels and So Many Little Birds 🐶 Dog TV 10 hours 4K Real HDR","Relaxing nature videos for lonely cats, dogs and all nature lovers. 10 hours of beautiful birds and red squirrels in stunning 4K HDR. This video also features baby red squirrels and woodpecker younglings. This is your 1-click-away nature window to keep your pet busy and entertained with wild animals and nature sound.  Perfect for background TV, study or meditation (no ad interruptions) Listening to nature sounds is a wonderful way to reconnect with nature and shift your focus away from the clutter and chaos that is often part of our daily lives. Also, squirrels and birds are just so fun to watch😃 

Please enjoy!

WILDLIFE IN THIS VIDEO:
Eurasian Red Squirrel (Sciurus Vulgaris) 
Great Spotted Woodpecker (Dendrocopos Major) 
Great Tit (Parus Major) 
Eurasian Blue Tit (Cyanistes Caeruleus) 
Eurasian Siskin (Carduelis Spinus)
Common Blackbird (Turdus Merula)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)

All original content. Recorded and edited by Red Squirrel Studios","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-07-28",36017,"HwjGLOML4nw",1735264871792,1735264871792
"07b0b4e2-b8c1-493c-82b1-f800b9c6dbe1","Cat TV for Cats to Watch 😺 Cute Birds, Chipmunks, Squirrels in the Forest 🐦🐿️ 8 Hours(4K HDR)","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds and squirrels in the video:
Dark-eyed Junco, Black-capped Chickadee, Chestnut-backed Chickadee, Song Sparrow, Spotted Towhee, Douglas Squirrel, Least Chipmunk, and more.

Every cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2023-07-26",28809,"02ML4zlcRpk",1735264624146,1735264624146
"cfcb5914-9334-46ff-89b7-2a2e5e2958a3","Cat TV for Cats to Watch 😺 Birds and Squirrels : A Delightful Encounter 8 Hours (4K UHD)","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
Ideal for indoor cats or those looking for some extra mental stimulation, ""TV for Cats to Watch"" offers hours of entertainment that can help reduce stress, boredom, and anxiety while promoting a healthy and happy environment for your feline companion.

Birds and squirrels in the video:
Palm Squirrel
Gray Sun Bird
Dark Blue Sun Bird
Brown Rock Chat
red-vented bulbul
sparrow 
#cattv 
#videoforcats 
#dogtvfordogstowatch 

Every cat deserves Paul Birder Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2023-07-21",28823,"VDo1QJ7k5XQ",1735264859031,1735264859031
"c81b5aad-f56d-4420-984d-ed79876b1b8c","Cat TV for Cats to Watch 😺 Birds and Bunnies: A Delightful Encounter 🐰🐦‍⬛ 8 Hours(4K HDR)","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds and squirrels in the video:
Red-winged Blackbird, Song Sparrow, Spotted Towhee, Golden-crowned Sparrow, White-crowned Sparrow, House Sparrow,  and more.

Every cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2023-07-19",28810,"Mm3JEThKlb0",1735264624148,1735264624148
"a081b5a4-718a-4a7d-947c-2d3d5a79e2f3","Relax and Sleep Deep with Cutest Munching Red Squirrels🐿️ 10 hours Movie","Cat TV for Cats to Watch😻 SQUIRREL and BIRD Watching👀 Relax and Sleep Deep with Cutest Munching Red Squirrels🐿️ 10 hours Movie (4K HDR) Squirrels for Dogs to Watch🐶 Dog TV Cat TV 🐩 Bird TV🕊️

For all red squirrel fans out there  - 10 hours of red squirrels only. Relaxing nature videos for lonely cats, dogs and all nature lovers. 4K Cat and Dog TV 10 hours from Finland. This is your 1-click-away nature window to keep your pet busy and entertained with wild animals and nature sound.  Perfect for background TV, study or meditation (no ad interruptions) Listening to nature sounds is a wonderful way to reconnect with nature and shift your focus away from the clutter and chaos that is often part of our daily lives. Also, squirrels are just so fun to watch😃 

Please enjoy!


WILDLIFE IN THIS VIDEO:
Eurasian Red Squirrel (Sciurus Vulgaris) 


Original content recorded in Finland, Spring 2023 by Red Squirrel Studios.","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-07-18",36031,"0SWx4Dbjpc0",1735264871794,1735264871794
"2c31f2f0-d217-418b-b5d1-f169d6128451","Cat TV for Cats to Watch 😺 Cute Birds and Naughty Squirrels Picnic Party in Backyard (4KUHD) 8 Hours","Prepare for your kitty's whiskers to twitch and their curiosity to be piqued as they embark on a virtual outdoor adventure from the comfort of their own viewing spot. Get ready to witness their natural instincts come alive as they observe the lively antics of these charming creatures. It's the ultimate source of entertainment designed to keep your beloved pet engaged and enthralled.

8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. I hope you and your pets will feel relax with beautiful birds and naughty Squirrels enjoying a lot of fruit cocktails .
Note: All videos are filmed ourself , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 

Birds In this Video: 
Palm Squirrel
Gray Sun Bird
Dark Blue Sun Bird
Brown Rock Chat
red-vented bulbul
sparrow 
#cattv 
#videoforcats 
#dogtvfordogstowatch","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2023-07-14",28838,"SZzl9dpigz0",1735264859033,1735264859033
"0371569e-8a47-4596-9b49-12e8877a4a7f","Cat TV for Cats to Watch 😺 Squirrels and Birds on the Mountain 🐦🐿🌺 8 Hours(4K HDR)","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds and squirrels in the video:
Dark-eyed Junco, Black-capped Chickadee, Song Sparrow, Spotted Towhee,  Golden-crowned Sparrow, Red-winged Blackbird, Clarks Nutcracker, Chipmunk, and more.

Every cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2023-07-12",28841,"HaAlW2V3BFg",1735264624151,1735264624151
"b647d983-0296-4314-93df-132a0704e9fd","Entertain your Pets 🐈🐕🦜| Squirrels eat at the TINY CABIN | 10-Hour Cat & Dog TV","Relax with your pets as you watch squirrels forage at the tiny cabin. 10-hours of entertainment to enrich your pets day, even while you're away or snuggled up on the sofa together! Transform your TV 📺 into a window of nature with Four Paws TV. As always, thanks for watching! 

#cattv #dogtv #relaxmycat #videosforcats #backyardwildlife #birdsounds #tinycabin #tinyhouse #pets","a6b33f1f-43a6-434f-88ea-5b70452b549c","242e53b1-376f-47b2-a484-b63a13c3d6d6","2023-07-10",36296,"Js_eCOype3Y",1735247335989,1735247335989
"a8632613-c79c-4a47-bdf2-978ad282be56","Best for Cats😽 Midsummer Party with Cutest Forest Friends 🐶 Dog TV 10 hours 4K Real HDR","Our forest friends had a midsummer party the other day. I woke up at 3 AM to witness it and to record it for you😉  Usually blackbirds are the first ones to show up. They bounce around me, trying to speed me up while I put up the equipment and prepare the breakfast😂 Finally, at 4:15 AM I pressed the record button and moved to a safe distance. Little birds came out from the woods almost immediately, followed by red squirrels soon after. And that's how the party started🎉🎊✨🐾🐾 

Relaxing nature videos for lonely cats, dogs and all nature lovers. 10 hours of beautiful birds and red squirrels in stunning 4K HDR. This video also features baby red squirrels and woodpecker younglings. This is your 1-click-away nature window to keep your pet busy and entertained with wild animals and nature sound.  Perfect for background TV, study or meditation (no ad interruptions) Listening to nature sounds is a wonderful way to reconnect with nature and shift your focus away from the clutter and chaos that is often part of our daily lives. Also, squirrels and birds are just so fun to watch😃 

Please enjoy!

WILDLIFE IN THIS VIDEO:
Eurasian Red Squirrel (Sciurus Vulgaris) 
Great Spotted Woodpecker (Dendrocopos Major) 
Great Tit (Parus Major) 
Eurasian Blue Tit (Cyanistes Caeruleus) 
Eurasian Siskin (Carduelis Spinus)
Common Blackbird (Turdus Merula)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)

All original content. Recorded and edited by Red Squirrel Studios","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-07-10",36022,"YYs-N0HEhCI",1735264871797,1735264871797
"773521b8-e886-4459-a704-a124c6a97b11","猫用テレビ 😺 猫が喜ぶ映像 😺 カラフルな鳥 😺 猫用動画","猫用テレビ 😺 猫が喜ぶ映像 😺 カラフルな鳥 😺 猫用動画","cae15fab-9c33-40ea-a3a9-c9f9a90a760c","5b72a08c-69e4-4036-9a0f-818cc8336cec","2023-07-07",29060,"hyQWyAL6qXw",1735264611878,1735264611878
"bc483758-d520-4d32-8bb7-7b656863d190","Cat Tv - Mice in The Jerry Mouse Holes - Videos for Cats To Watch Mouse - 8 Hours","Welcome to ""Cat TV - Mice in The Jerry Mouse Holes - Videos for Cats To Watch Mouse - 8 Hours""! This captivating video compilation is tailor-made to captivate and entertain your feline friend. Watch as mischievous mice scurry in and out of their charming mouse holes, creating an irresistible spectacle for your cat's curious gaze. With eight hours of continuous footage, this immersive experience is designed to keep your beloved cat engaged, providing hours of entertainment and stimulation. Let your furry companion embark on an adventure alongside these adorable mice, offering a delightful escape into a world of playful wonder.
Note: All videos are filmed ourself , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels,

#catgames 
#mousevideos 
#cattvmouse","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2023-07-07",28895,"PCNX0uPnmLw",1735264859037,1735264859037
"9bcad8b6-2f5b-4de4-bc63-801cf8d23e54","Cat TV for Cats to Watch 😺 Enchanting Birds and Squirrels in Summer 🐦🐿 8 Hours(4K HDR)","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds and squirrels in the video:
Black-headed Grosbeak, Dark-eyed Junco, Black-capped Chickadee, Song Sparrow, Spotted Towhee, White-crowned Sparrow, Douglas Squirrel, and more.

Every cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2023-07-05",28846,"j6UpMQ2zQYc",1735264624153,1735264624153
"536ffc1d-c8bc-44cb-9552-e72b988a5651","Cat TV for Cats to Watch 😽 Baby Red Squirrels and Cute Little Birds🐶 Dog TV 10 hours 4K Real HDR","Relaxing nature videos for lonely cats, dogs and all nature lovers. 10 hours of beautiful birds and red squirrels in stunning 4K HDR. This video also features baby red squirrels and woodpecker younglings. This is your 1-click-away nature window to keep your pet busy and entertained with wild animals and nature sound.  Perfect for background TV, study or meditation (no ad interruptions) Listening to nature sounds is a wonderful way to reconnect with nature and shift your focus away from the clutter and chaos that is often part of our daily lives. Also, squirrels and birds are just so fun to watch😃 

Please enjoy!

WILDLIFE IN THIS VIDEO:
Eurasian Red Squirrel (Sciurus Vulgaris) 
Great Spotted Woodpecker (Dendrocopos Major) 
Great Tit (Parus Major) 
Eurasian Blue Tit (Cyanistes Caeruleus) 
Eurasian Siskin (Carduelis Spinus)
Common Blackbird (Turdus Merula)
Chaffinch (Fringilla Coelebs)
Eurasian Magpie (Pica Pica)

All original content. Recorded and edited by Red Squirrel Studios","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2023-07-01",36000,"G6pKWRtFgPE",1735264871799,1735264871799
"486e6bb7-cea1-4fc8-b524-6d9efcdb653b","Cat Tv For Cats To Watch Birds & Squirrels Fruit Picnic Party - Relax Your Pets (8 Hours) 4k UHD","Introducing ""Cat's Paradise - Birds, Squirrels, and a Fruit Picnic Extravaganza! (8 Hours) 4k UHD"" - a truly unique and captivating experience designed to whisk your feline companion away to a world of pure bliss. Immerse your cat in the splendor of nature as birds and squirrels gather for an extraordinary fruit picnic party. Witness the harmonious dance of colorful feathers and playful antics amidst lush surroundings, all rendered in breathtaking 4k UHD resolution. This eight-hour visual masterpiece is a symphony of sights and sounds, carefully crafted to engage and relax your furry friend. Treat your beloved cat to an extraordinary adventure, where their imagination runs wild, and their senses are tantalized by an unforgettable feast for the eyes. Indulge your pet with this truly one-of-a-kind ""Cat's Paradise"" and create a magical haven of joy and relaxation right at home.
Note: All videos are filmed ourself , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 

Birds In this Video: 
Palm Squirrel
Gray Sun Bird
Dark Blue Sun Bird
Brown Rock Chat
#cattvbirds
#videoforcats 
#dogtvfordogstowatch","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2023-06-30",28849,"cK7wXOiQyWk",1735264859041,1735264859041
"07c2b9af-c06a-4951-953f-a26cf8481c4d","Videos for Cats to Watch : Bird Table Picnic ⭐ Cat TV 8 HOURS ⭐","Videos for Cats to Watch : Bird Table Picnic ⭐ Cat TV 8 HOURS ⭐

Video Produced by Paul Dinning - Wildlife in Cornwall","cae15fab-9c33-40ea-a3a9-c9f9a90a760c","5b72a08c-69e4-4036-9a0f-818cc8336cec","2023-06-29",28806,"R6FEsu5J2rY",1735264611884,1735264611884
